Mole_index,Method_index,Peak_time,Area,Height,Smiles,Name,CAS,Initial_T,Final_T,Heating_rate,Ret_time
45,1,6.303,540836.0,246194.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,40.0,140.0,10.0,0.0
45,10,8.726,515458.0,208739.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,40.0,280.0,10.0,3.0
45,11,7.274,555008.0,285289.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,40.0,180.0,20.0,3.0
45,12,6.659,558497.0,304383.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,40.0,250.0,30.0,3.0
45,13,4.854,445654.0,225166.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,60.0,160.0,10.0,0.0
45,14,3.9619999999999997,429829.0,257776.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,60.0,260.0,20.0,0.0
45,15,3.576,442295.0,279749.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,60.0,280.0,30.0,0.0
45,16,5.462000000000001,439733.0,213255.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,60.0,150.0,10.0,1.0
45,17,4.632,459124.0,263534.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,60.0,240.0,20.0,1.0
45,18,4.254,460754.0,278740.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,60.0,280.0,30.0,1.0
45,19,6.053999999999999,443405.0,195704.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,60.0,140.0,10.0,2.0
45,2,4.7330000000000005,562866.0,313847.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,40.0,240.0,20.0,0.0
45,20,5.292000000000001,448697.0,238820.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,60.0,220.0,20.0,2.0
45,21,4.931,382651.0,218950.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,60.0,300.0,30.0,2.0
45,22,6.621,372399.0,160845.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,60.0,130.0,10.0,3.0
45,23,5.943,392361.0,199810.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,60.0,200.0,20.0,3.0
45,24,5.606,398588.0,215695.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,60.0,270.0,30.0,3.0
45,25,3.8369999999999997,258591.0,145578.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,80.0,180.0,10.0,0.0
45,26,3.391,260478.0,165057.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,80.0,280.0,20.0,0.0
45,27,3.187,252421.0,159097.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,80.0,280.0,30.0,0.0
45,28,4.21,262544.0,137417.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,80.0,170.0,10.0,1.0
45,29,3.8289999999999997,262050.0,153507.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,80.0,260.0,20.0,1.0
45,3,4.092,541297.0,332064.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,40.0,280.0,30.0,0.0
45,30,3.633,258124.0,157028.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,80.0,280.0,30.0,1.0
45,31,4.555,253640.0,126142.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,80.0,160.0,10.0,2.0
45,32,4.254,259391.0,144056.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,80.0,240.0,20.0,2.0
45,33,4.083,252584.0,147025.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,80.0,320.0,30.0,2.0
45,34,4.859,259516.0,122052.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,80.0,150.0,10.0,3.0
45,35,4.652,258882.0,137101.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,80.0,220.0,20.0,3.0
45,36,4.522,248127.0,138434.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,80.0,290.0,30.0,3.0
45,4,7.115,533571.0,230229.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,40.0,130.0,10.0,1.0
45,5,5.582000000000001,556458.0,297902.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,40.0,220.0,20.0,1.0
45,6,4.95,561637.0,327476.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,40.0,280.0,30.0,1.0
45,7,7.925,538875.0,223493.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,40.0,120.0,10.0,2.0
45,8,6.43,558053.0,290564.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,40.0,200.0,20.0,2.0
45,9,5.805,558857.0,313127.0,CC#CC(OCC)=O,Ethyl 2-butynoate,4341-76-8,40.0,280.0,30.0,2.0
46,1,9.636000000000001,691736.0,277375.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,40.0,180.0,10.0,0.0
46,10,12.505,662667.0,260770.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,40.0,280.0,10.0,3.0
46,11,9.472000000000001,712519.0,367119.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,40.0,260.0,20.0,3.0
46,12,8.307,722540.0,393693.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,40.0,280.0,30.0,3.0
46,13,7.785,577068.0,246986.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,60.0,200.0,10.0,0.0
46,14,5.63,558921.0,311087.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,60.0,280.0,20.0,0.0
46,15,4.769,584655.0,345971.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,60.0,280.0,30.0,0.0
46,16,8.666,578349.0,243665.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,60.0,190.0,10.0,1.0
46,17,6.537999999999999,581355.0,309880.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,60.0,280.0,20.0,1.0
46,18,5.68,581094.0,323035.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,60.0,280.0,30.0,1.0
46,19,9.542,561128.0,232633.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,60.0,180.0,10.0,2.0
46,2,6.57,691821.0,369820.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,40.0,280.0,20.0,0.0
46,20,7.44,591430.0,300035.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,60.0,300.0,20.0,2.0
46,21,6.5920000000000005,674021.0,361046.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,60.0,280.0,30.0,2.0
46,22,10.417,654090.0,258546.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,60.0,170.0,10.0,3.0
46,23,8.342,678627.0,343716.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,60.0,280.0,20.0,3.0
46,24,7.499,684611.0,378628.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,60.0,280.0,30.0,3.0
46,25,6.152,432698.0,199066.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,80.0,220.0,10.0,0.0
46,26,4.781000000000001,440674.0,249296.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,80.0,280.0,20.0,0.0
46,27,4.199,434326.0,257963.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,80.0,280.0,30.0,0.0
46,28,6.885,436585.0,188253.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,80.0,210.0,10.0,1.0
46,29,5.566,442413.0,236449.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,80.0,280.0,20.0,1.0
46,3,5.394,690844.0,394067.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,40.0,280.0,30.0,0.0
46,30,4.995,590923.0,337347.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,80.0,280.0,30.0,1.0
46,31,7.6129999999999995,442346.0,188671.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,80.0,200.0,10.0,2.0
46,32,6.343,451588.0,230715.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,80.0,280.0,20.0,2.0
46,33,5.7829999999999995,443183.0,240652.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,80.0,280.0,30.0,2.0
46,34,8.328,441476.0,178861.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,80.0,190.0,10.0,3.0
46,35,7.1160000000000005,461526.0,228816.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,80.0,300.0,20.0,3.0
46,36,6.571000000000001,460495.0,243780.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,80.0,280.0,30.0,3.0
46,4,10.593,698851.0,274387.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,40.0,170.0,10.0,1.0
46,5,7.541,701265.0,363310.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,40.0,280.0,20.0,1.0
46,6,6.369,697537.0,398858.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,40.0,280.0,30.0,1.0
46,7,11.546,673609.0,265656.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,40.0,160.0,10.0,2.0
46,8,8.506,707839.0,360711.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,40.0,280.0,20.0,2.0
46,9,7.337999999999999,681826.0,398197.0,CC1=CC(N)=CC=C1F,2-Fluoro-5-aminotoluene,452-69-7,40.0,280.0,30.0,2.0
47,1,9.312999999999999,1383425.0,582984.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,40.0,180.0,10.0,0.0
47,10,12.155,1329801.0,523987.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,40.0,280.0,10.0,3.0
47,11,9.28,1400702.0,729568.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,40.0,260.0,20.0,3.0
47,12,8.17,1417966.0,794373.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,40.0,280.0,30.0,3.0
47,13,7.492999999999999,1128460.0,519375.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,60.0,200.0,10.0,0.0
47,14,5.476,1136880.0,654777.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,60.0,280.0,20.0,0.0
47,15,4.6610000000000005,1140956.0,702839.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,60.0,280.0,30.0,0.0
47,16,8.353,1146189.0,499903.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,60.0,190.0,10.0,1.0
47,17,6.3660000000000005,1174057.0,627625.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,60.0,280.0,20.0,1.0
47,18,5.558,1172456.0,700563.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,60.0,280.0,30.0,1.0
47,19,9.209,1131661.0,470065.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,60.0,180.0,10.0,2.0
47,2,6.404,1400086.0,758832.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,40.0,280.0,20.0,0.0
47,20,7.251,1161572.0,622711.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,60.0,300.0,20.0,2.0
47,21,6.4479999999999995,1001749.0,594757.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,60.0,280.0,30.0,2.0
47,22,10.059,993097.0,417039.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,60.0,170.0,10.0,3.0
47,23,8.135,1019336.0,527555.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,60.0,280.0,20.0,3.0
47,24,7.3420000000000005,1034034.0,566584.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,60.0,280.0,30.0,3.0
47,25,5.912000000000001,657137.0,335732.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,80.0,220.0,10.0,0.0
47,26,4.649,656051.0,389517.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,80.0,280.0,20.0,0.0
47,27,4.107,663415.0,417741.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,80.0,280.0,30.0,0.0
47,28,6.614,651758.0,308356.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,80.0,210.0,10.0,1.0
47,29,5.405,1093208.0,611336.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,80.0,280.0,20.0,1.0
47,3,5.278,1379708.0,825264.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,40.0,280.0,30.0,0.0
47,30,4.871,676640.0,408640.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,80.0,280.0,30.0,1.0
47,31,7.303999999999999,652805.0,292273.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,80.0,200.0,10.0,2.0
47,32,6.152,660045.0,363158.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,80.0,280.0,20.0,2.0
47,33,5.6339999999999995,660087.0,387826.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,80.0,280.0,30.0,2.0
47,34,7.984,655764.0,281912.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,80.0,190.0,10.0,3.0
47,35,6.896,665652.0,361634.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,80.0,300.0,20.0,3.0
47,36,6.395,659377.0,375366.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,80.0,280.0,30.0,3.0
47,4,10.262,1389744.0,578446.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,40.0,170.0,10.0,1.0
47,5,7.364,1400461.0,745873.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,40.0,280.0,20.0,1.0
47,6,6.245,1403247.0,823522.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,40.0,280.0,30.0,1.0
47,7,11.208,1401338.0,558578.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,40.0,160.0,10.0,2.0
47,8,8.323,1407115.0,752336.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,40.0,280.0,20.0,2.0
47,9,7.207000000000001,1402929.0,803425.0,C#CC1=CC=C(CC)C=C1,1-Ethyl-4-ethynylbenzene,40307-11-7,40.0,280.0,30.0,2.0
48,1,7.572,1283419.0,563397.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,40.0,180.0,10.0,0.0
48,10,10.209,1201637.0,497021.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,40.0,280.0,10.0,3.0
48,11,8.181000000000001,1312507.0,678072.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,40.0,260.0,20.0,3.0
48,12,7.358,1325279.0,734225.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,40.0,280.0,30.0,3.0
48,13,5.941,1067993.0,512329.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,60.0,200.0,10.0,0.0
48,14,4.6160000000000005,1069284.0,624140.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,60.0,280.0,20.0,0.0
48,15,4.053999999999999,1060988.0,677695.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,60.0,280.0,30.0,0.0
48,16,6.669,1063066.0,484493.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,60.0,190.0,10.0,1.0
48,17,5.394,1058308.0,608145.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,60.0,280.0,20.0,1.0
48,18,4.842,1071392.0,647090.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,60.0,280.0,30.0,1.0
48,19,7.39,1213243.0,528741.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,60.0,180.0,10.0,2.0
48,2,5.465,1291697.0,709038.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,40.0,280.0,20.0,0.0
48,20,6.169,1220883.0,659187.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,60.0,300.0,20.0,2.0
48,21,5.631,988356.0,581091.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,60.0,280.0,30.0,2.0
48,22,8.103,999340.0,421229.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,60.0,170.0,10.0,3.0
48,23,6.942,1007953.0,540705.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,60.0,280.0,20.0,3.0
48,24,6.417999999999999,1021045.0,579062.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,60.0,280.0,30.0,3.0
48,25,4.668,648731.0,352147.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,80.0,220.0,10.0,0.0
48,26,3.924,668593.0,419232.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,80.0,280.0,20.0,0.0
48,27,3.588,662440.0,436602.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,80.0,280.0,30.0,0.0
48,28,5.187,646168.0,335517.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,80.0,210.0,10.0,1.0
48,29,4.505,686805.0,401713.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,80.0,280.0,20.0,1.0
48,3,4.621,1278097.0,762932.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,40.0,280.0,30.0,0.0
48,30,4.183,676508.0,419005.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,80.0,280.0,30.0,1.0
48,31,5.681,670609.0,328370.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,80.0,200.0,10.0,2.0
48,32,5.084,665482.0,369468.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,80.0,280.0,20.0,2.0
48,33,4.783,680943.0,404410.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,80.0,280.0,30.0,2.0
48,34,6.15,657446.0,299398.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,80.0,190.0,10.0,3.0
48,35,5.647,673840.0,358937.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,80.0,300.0,20.0,3.0
48,36,5.375,679180.0,393579.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,80.0,280.0,30.0,3.0
48,4,8.454,1292089.0,557026.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,40.0,170.0,10.0,1.0
48,5,6.371,1297803.0,704661.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,40.0,280.0,20.0,1.0
48,6,5.537000000000001,1339283.0,795514.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,40.0,280.0,30.0,1.0
48,7,9.336,1319240.0,541047.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,40.0,160.0,10.0,2.0
48,8,7.279,1282446.0,693921.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,40.0,280.0,20.0,2.0
48,9,6.4479999999999995,1308284.0,744728.0,CC1=CC=CC(C#C)=C1,3-Ethynyltoluene,766-82-5,40.0,280.0,30.0,2.0
49,1,6.6979999999999995,646894.0,291936.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,40.0,140.0,10.0,0.0
49,10,9.158,635285.0,273111.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,40.0,280.0,10.0,3.0
49,11,7.559,647008.0,336152.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,40.0,180.0,20.0,3.0
49,12,6.888999999999999,656003.0,369162.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,40.0,250.0,30.0,3.0
49,13,5.2170000000000005,529117.0,270537.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,60.0,160.0,10.0,0.0
49,14,4.207,542191.0,326010.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,60.0,260.0,20.0,0.0
49,15,3.765,532955.0,344989.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,60.0,280.0,30.0,0.0
49,16,5.853,536656.0,256290.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,60.0,150.0,10.0,1.0
49,17,4.901,536164.0,306490.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,60.0,240.0,20.0,1.0
49,18,4.4719999999999995,547017.0,331345.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,60.0,280.0,30.0,1.0
49,19,6.475,520885.0,242113.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,60.0,140.0,10.0,2.0
49,2,4.9910000000000005,654049.0,380886.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,40.0,240.0,20.0,0.0
49,20,5.593,545858.0,294343.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,60.0,220.0,20.0,2.0
49,21,5.178,478218.0,278105.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,60.0,300.0,30.0,2.0
49,22,7.077999999999999,479427.0,206762.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,60.0,130.0,10.0,3.0
49,23,6.273,498962.0,254921.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,60.0,200.0,20.0,3.0
49,24,5.881,493251.0,273656.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,60.0,270.0,30.0,3.0
49,25,4.138999999999999,323309.0,180479.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,80.0,180.0,10.0,0.0
49,26,3.602,321644.0,203886.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,80.0,280.0,20.0,0.0
49,27,3.3539999999999996,317286.0,204190.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,80.0,280.0,30.0,0.0
49,28,4.552,323347.0,170404.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,80.0,170.0,10.0,1.0
49,29,4.084,322596.0,188373.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,80.0,260.0,20.0,1.0
49,3,4.291,643111.0,403757.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,40.0,280.0,30.0,0.0
49,30,3.8480000000000003,325075.0,198132.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,80.0,280.0,30.0,1.0
49,31,4.938,323243.0,158109.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,80.0,160.0,10.0,2.0
49,32,4.555,325496.0,181603.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,80.0,240.0,20.0,2.0
49,33,4.343,321066.0,188670.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,80.0,320.0,30.0,2.0
49,34,5.287000000000001,318638.0,145843.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,80.0,150.0,10.0,3.0
49,35,4.999,320446.0,165744.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,80.0,220.0,20.0,3.0
49,36,4.827,317587.0,173132.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,80.0,290.0,30.0,3.0
49,4,7.52,645235.0,290850.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,40.0,130.0,10.0,1.0
49,5,5.848,658481.0,360033.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,40.0,220.0,20.0,1.0
49,6,5.157,666168.0,390531.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,40.0,280.0,30.0,1.0
49,7,8.336,638195.0,274440.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,40.0,120.0,10.0,2.0
49,8,6.707000000000001,659004.0,345469.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,40.0,200.0,20.0,2.0
49,9,6.025,657448.0,384217.0,CC1=C(C)N=CS1,"4,5-Dimethylthiazole",3581-91-7,40.0,280.0,30.0,2.0
5,1,8.437999999999999,426894.0,145292.0,OCC1=CC=CC=C1,Benzyl alcohol,100-51-6,40.0,280.0,10.0,0.0
5,10,11.208,434915.0,144867.0,OCC1=CC=CC=C1,Benzyl alcohol,100-51-6,40.0,280.0,10.0,3.0
5,11,8.753,472154.0,185133.0,OCC1=CC=CC=C1,Benzyl alcohol,100-51-6,40.0,280.0,20.0,3.0
5,12,7.789,479958.0,200684.0,OCC1=CC=CC=C1,Benzyl alcohol,100-51-6,40.0,280.0,30.0,3.0
5,13,6.686,331714.0,120264.0,OCC1=CC=CC=C1,Benzyl alcohol,100-51-6,60.0,280.0,10.0,0.0
5,14,5.031000000000001,383571.0,163811.0,OCC1=CC=CC=C1,Benzyl alcohol,100-51-6,60.0,280.0,20.0,0.0
5,15,4.352,406445.0,197364.0,OCC1=CC=CC=C1,Benzyl alcohol,100-51-6,60.0,280.0,30.0,0.0
5,16,7.492999999999999,349459.0,122304.0,OCC1=CC=CC=C1,Benzyl alcohol,100-51-6,60.0,280.0,10.0,1.0
5,17,5.875,361765.0,145017.0,OCC1=CC=CC=C1,Benzyl alcohol,100-51-6,60.0,280.0,20.0,1.0
5,18,5.204,397616.0,171733.0,OCC1=CC=CC=C1,Benzyl alcohol,100-51-6,60.0,280.0,30.0,1.0
5,19,8.294,347727.0,114368.0,OCC1=CC=CC=C1,Benzyl alcohol,100-51-6,60.0,280.0,10.0,2.0
